dataset_name,model_num,mutant_type,iter,label
blob,12,ft_0,4,0
blob,12,ft_5,0,5
blob,12,ft_5,1,5
blob,12,ft_5,2,5
blob,12,ft_5,3,5
blob,12,ft_5,4,5
blob,13,ft_0,0,0
blob,13,ft_0,1,0
blob,13,ft_0,2,0
blob,13,ft_0,3,0
blob,13,ft_0,4,0
blob,13,ft_5,0,0
blob,13,ft_5,1,0
blob,13,ft_5,2,0
blob,13,ft_5,3,0
blob,13,ft_5,4,0
blob,14,ft_0,0,0
blob,14,ft_0,1,0
blob,14,ft_0,2,0
blob,14,ft_0,3,0
blob,14,ft_0,4,0
blob,14,ft_5,0,0
blob,14,ft_5,1,0
blob,14,ft_5,2,0
blob,14,ft_5,3,0
blob,14,ft_5,4,0
blob,15,ft_0,0,0
blob,15,ft_0,1,0
blob,15,ft_0,2,0
blob,15,ft_0,3,0
blob,15,ft_0,4,0
blob,15,ft_5,0,0
blob,15,ft_5,1,0
blob,15,ft_5,2,0
blob,15,ft_5,3,0
blob,15,ft_5,4,0
blob,16,ft_0,0,0
blob,16,ft_0,1,0
blob,16,ft_0,2,0
blob,16,ft_0,3,0
blob,16,ft_0,4,0
blob,16,ft_5,0,0
blob,16,ft_5,1,0
blob,16,ft_5,2,0
blob,16,ft_5,3,0
blob,16,ft_5,4,0
blob,17,ft_0,0,0
blob,17,ft_0,1,0
blob,17,ft_0,2,0
blob,17,ft_0,3,0
blob,17,ft_0,4,0
blob,17,ft_5,0,0
blob,17,ft_5,1,0
blob,17,ft_5,2,0
blob,17,ft_5,3,0
blob,17,ft_5,4,0
blob,18,ft_0,0,0
blob,18,ft_0,1,0
blob,18,ft_0,2,0
blob,18,ft_0,3,0
blob,18,ft_0,4,0
blob,18,ft_5,0,0
blob,18,ft_5,1,0
blob,18,ft_5,2,0
blob,18,ft_5,3,0
blob,18,ft_5,4,0
blob,19,ft_0,0,0
blob,19,ft_0,1,0
blob,19,ft_0,2,0
blob,19,ft_0,3,0
blob,19,ft_0,4,0
blob,19,ft_5,0,0
blob,19,ft_5,1,0
blob,19,ft_5,2,0
blob,19,ft_5,3,0
blob,19,ft_5,4,0
blob,20,ft_0,0,0
blob,20,ft_0,1,0
blob,20,ft_0,2,0
blob,20,ft_0,3,0
blob,20,ft_0,4,0
blob,20,ft_5,0,0
blob,20,ft_5,1,0
blob,20,ft_5,2,0
blob,20,ft_5,3,0
blob,20,ft_5,4,0
blob,21,ft_0,0,0
blob,21,ft_0,1,0
blob,21,ft_0,2,0
blob,21,ft_0,3,0
blob,21,ft_0,4,0
blob,21,ft_5,0,0
blob,21,ft_5,1,0
blob,21,ft_5,2,0
blob,21,ft_5,3,0
blob,21,ft_5,4,0
blob,22,ft_0,0,0
blob,22,ft_0,1,0
blob,22,ft_0,2,0
blob,22,ft_0,3,0
blob,22,ft_0,4,0
blob,22,ft_5,0,0
blob,22,ft_5,1,0
blob,22,ft_5,2,0
blob,22,ft_5,3,0
blob,22,ft_5,4,0
blob,23,ft_0,0,0
blob,23,ft_0,1,0
blob,23,ft_0,2,0
blob,23,ft_0,3,0
blob,23,ft_0,4,0
blob,23,ft_5,0,0
blob,23,ft_5,1,0
blob,23,ft_5,2,0
blob,23,ft_5,3,0
blob,23,ft_5,4,0
blob,24,ft_0,0,0
blob,24,ft_0,1,0
blob,24,ft_0,2,0
blob,24,ft_0,3,0
blob,24,ft_0,4,0
blob,24,ft_5,0,0
blob,24,ft_5,1,0
blob,24,ft_5,2,0
blob,24,ft_5,3,0
blob,24,ft_5,4,0
blob,25,ft_0,0,0
blob,25,ft_0,1,0
blob,25,ft_0,2,0
blob,25,ft_0,3,0
blob,25,ft_0,4,0
blob,25,ft_5,0,5
blob,25,ft_5,1,5
blob,25,ft_5,2,5
blob,25,ft_5,3,5
blob,25,ft_5,4,5
blob,26,ft_0,0,0
blob,26,ft_0,1,0
blob,26,ft_0,2,0
blob,26,ft_0,3,0
blob,26,ft_0,4,0
blob,26,ft_5,0,0
blob,26,ft_5,1,0
blob,26,ft_5,2,0
blob,26,ft_5,3,0
blob,26,ft_5,4,0
blob,27,ft_0,0,0
blob,27,ft_0,1,0
blob,27,ft_0,2,0
blob,27,ft_0,3,0
blob,27,ft_0,4,0
blob,27,ft_5,0,5
blob,27,ft_5,1,5
blob,27,ft_5,2,5
blob,27,ft_5,3,5
blob,27,ft_5,4,5
blob,28,ft_0,0,0
blob,28,ft_0,1,0
blob,28,ft_0,2,0
blob,28,ft_0,3,0
blob,28,ft_0,4,0
blob,28,ft_5,0,0
blob,28,ft_5,1,0
blob,28,ft_5,2,0
blob,28,ft_5,3,0
blob,28,ft_5,4,0
blob,29,ft_0,0,0
blob,29,ft_0,1,0
blob,29,ft_0,2,0
blob,29,ft_0,3,0
blob,29,ft_0,4,0
blob,29,ft_5,0,0
blob,29,ft_5,1,0
blob,29,ft_5,2,0
blob,29,ft_5,3,0
blob,29,ft_5,4,0
blob,30,ft_0,0,0
blob,30,ft_0,1,0
blob,30,ft_0,2,0
blob,30,ft_0,3,0
blob,30,ft_0,4,0
blob,30,ft_5,0,0
blob,30,ft_5,1,0
blob,30,ft_5,2,0
blob,30,ft_5,3,0
blob,30,ft_5,4,0
blob,31,ft_0,0,0
blob,31,ft_0,1,0
blob,31,ft_0,2,0
blob,31,ft_0,3,0
blob,31,ft_0,4,0
blob,31,ft_5,0,0
blob,31,ft_5,1,0
blob,31,ft_5,2,0
blob,31,ft_5,3,0
blob,31,ft_5,4,0
blob,32,ft_0,0,0
blob,32,ft_0,1,0
blob,32,ft_0,2,0
blob,32,ft_0,3,0
blob,32,ft_0,4,0
blob,32,ft_5,0,0
blob,32,ft_5,1,0
blob,32,ft_5,2,0
blob,32,ft_5,3,0
blob,32,ft_5,4,0
blob,33,ft_0,0,0
blob,33,ft_0,1,0
blob,33,ft_0,2,0
blob,33,ft_0,3,0
blob,33,ft_0,4,0
blob,33,ft_5,0,5
blob,33,ft_5,1,5
blob,33,ft_5,2,5
blob,33,ft_5,3,5
blob,33,ft_5,4,5
blob,34,ft_0,0,0
blob,34,ft_0,1,0
blob,34,ft_0,2,0
blob,34,ft_0,3,0
blob,34,ft_0,4,0
blob,34,ft_5,0,0
blob,34,ft_5,1,0
blob,34,ft_5,2,0
blob,34,ft_5,3,0
blob,34,ft_5,4,0
blob,35,ft_0,0,0
blob,35,ft_0,1,0
blob,35,ft_0,2,0
blob,35,ft_0,3,0
blob,35,ft_0,4,0
blob,35,ft_5,0,0
blob,35,ft_5,1,0
blob,35,ft_5,2,0
blob,35,ft_5,3,0
blob,35,ft_5,4,0
blob,36,ft_0,0,0
blob,36,ft_0,1,0
blob,36,ft_0,2,0
blob,36,ft_0,3,0
blob,36,ft_0,4,0
blob,36,ft_5,0,5
blob,36,ft_5,1,5
blob,36,ft_5,2,5
blob,36,ft_5,3,5
blob,36,ft_5,4,5
blob,37,ft_0,0,0
blob,37,ft_0,1,0
blob,37,ft_0,2,0
blob,37,ft_0,3,0
blob,37,ft_0,4,0
blob,37,ft_5,0,5
blob,37,ft_5,1,5
blob,37,ft_5,2,5
blob,37,ft_5,3,5
blob,37,ft_5,4,5
blob,38,ft_0,0,0
blob,38,ft_0,1,0
blob,38,ft_0,2,0
blob,38,ft_0,3,0
blob,38,ft_0,4,0
blob,38,ft_5,0,0
blob,38,ft_5,1,0
blob,38,ft_5,2,0
blob,38,ft_5,3,0
blob,38,ft_5,4,0
