dataset_name,model_num,mutant_type,iter,label
cifar10,10,ft_0,4,0
cifar10,10,ft_5,0,0
cifar10,10,ft_5,1,0
cifar10,10,ft_5,2,0
cifar10,10,ft_5,3,0
cifar10,10,ft_5,4,0
cifar10,11,ft_0,0,0
cifar10,11,ft_0,1,0
cifar10,11,ft_0,2,0
cifar10,11,ft_0,3,0
cifar10,11,ft_0,4,0
cifar10,11,ft_5,0,0
cifar10,11,ft_5,1,0
cifar10,11,ft_5,2,0
cifar10,11,ft_5,3,0
cifar10,11,ft_5,4,0
cifar10,12,ft_0,0,0
cifar10,12,ft_0,1,0
cifar10,12,ft_0,2,0
cifar10,12,ft_0,3,0
cifar10,12,ft_0,4,0
cifar10,12,ft_5,0,0
cifar10,12,ft_5,1,0
cifar10,12,ft_5,2,0
cifar10,12,ft_5,3,0
cifar10,12,ft_5,4,0
cifar10,13,ft_0,0,0
cifar10,13,ft_0,1,0
cifar10,13,ft_0,2,0
cifar10,13,ft_0,3,0
cifar10,13,ft_0,4,0
cifar10,13,ft_5,0,0
cifar10,13,ft_5,1,0
cifar10,13,ft_5,2,0
cifar10,13,ft_5,3,0
cifar10,13,ft_5,4,0
cifar10,14,ft_0,0,0
cifar10,14,ft_0,1,0
cifar10,14,ft_0,2,0
cifar10,14,ft_0,3,0
cifar10,14,ft_0,4,0
cifar10,14,ft_5,0,0
cifar10,14,ft_5,1,0
cifar10,14,ft_5,2,0
cifar10,14,ft_5,3,0
cifar10,14,ft_5,4,0
cifar10,15,ft_0,0,0
cifar10,15,ft_0,1,0
cifar10,15,ft_0,2,0
cifar10,15,ft_0,3,0
cifar10,15,ft_0,4,0
cifar10,15,ft_5,0,0
cifar10,15,ft_5,1,0
cifar10,15,ft_5,2,0
cifar10,15,ft_5,3,0
cifar10,15,ft_5,4,0
cifar10,16,ft_0,0,0
cifar10,16,ft_0,1,0
cifar10,16,ft_0,2,0
cifar10,16,ft_0,3,0
cifar10,16,ft_0,4,0
cifar10,16,ft_5,0,0
cifar10,16,ft_5,1,0
cifar10,16,ft_5,2,0
cifar10,16,ft_5,3,0
cifar10,16,ft_5,4,0
cifar10,17,ft_0,0,0
cifar10,17,ft_0,1,0
cifar10,17,ft_0,2,0
cifar10,17,ft_0,3,0
cifar10,17,ft_0,4,0
cifar10,17,ft_5,0,0
cifar10,17,ft_5,1,0
cifar10,17,ft_5,2,0
cifar10,17,ft_5,3,0
cifar10,17,ft_5,4,0
cifar10,18,ft_0,0,0
cifar10,18,ft_0,1,0
cifar10,18,ft_0,2,0
cifar10,18,ft_0,3,0
cifar10,18,ft_0,4,0
cifar10,18,ft_5,0,0
cifar10,18,ft_5,1,0
cifar10,18,ft_5,2,0
cifar10,18,ft_5,3,0
cifar10,18,ft_5,4,0
cifar10,19,ft_0,0,0
cifar10,19,ft_0,1,0
cifar10,19,ft_0,2,0
cifar10,19,ft_0,3,0
cifar10,19,ft_0,4,0
cifar10,19,ft_5,0,0
cifar10,19,ft_5,1,0
cifar10,19,ft_5,2,0
cifar10,19,ft_5,3,0
cifar10,19,ft_5,4,0
cifar10,20,ft_0,0,0
cifar10,20,ft_0,1,0
cifar10,20,ft_0,2,0
cifar10,20,ft_0,3,0
cifar10,20,ft_0,4,0
cifar10,20,ft_5,0,0
cifar10,20,ft_5,1,0
cifar10,20,ft_5,2,0
cifar10,20,ft_5,3,0
cifar10,20,ft_5,4,0
cifar10,21,ft_0,0,0
cifar10,21,ft_0,1,0
cifar10,21,ft_0,2,0
cifar10,21,ft_0,3,0
cifar10,21,ft_0,4,0
cifar10,21,ft_5,0,0
cifar10,21,ft_5,1,0
cifar10,21,ft_5,2,0
cifar10,21,ft_5,3,0
cifar10,21,ft_5,4,0
cifar10,22,ft_0,0,0
cifar10,22,ft_0,1,0
cifar10,22,ft_0,2,0
cifar10,22,ft_0,3,0
cifar10,22,ft_0,4,0
cifar10,22,ft_5,0,0
cifar10,22,ft_5,1,0
cifar10,22,ft_5,2,0
cifar10,22,ft_5,3,0
cifar10,22,ft_5,4,0
cifar10,23,ft_0,0,0
cifar10,23,ft_0,1,0
cifar10,23,ft_0,2,0
cifar10,23,ft_0,3,0
cifar10,23,ft_0,4,0
cifar10,23,ft_5,0,0
cifar10,23,ft_5,1,0
cifar10,23,ft_5,2,0
cifar10,23,ft_5,3,0
cifar10,23,ft_5,4,0
cifar10,24,ft_0,0,0
cifar10,24,ft_0,1,0
cifar10,24,ft_0,2,0
cifar10,24,ft_0,3,0
cifar10,24,ft_0,4,0
cifar10,24,ft_5,0,0
cifar10,24,ft_5,1,0
cifar10,24,ft_5,2,0
cifar10,24,ft_5,3,0
cifar10,24,ft_5,4,0
cifar10,25,ft_0,0,0
cifar10,25,ft_0,1,0
cifar10,25,ft_0,2,0
cifar10,25,ft_0,3,0
cifar10,25,ft_0,4,0
cifar10,25,ft_5,0,0
cifar10,25,ft_5,1,0
cifar10,25,ft_5,2,0
cifar10,25,ft_5,3,0
cifar10,25,ft_5,4,0
cifar10,26,ft_0,0,0
cifar10,26,ft_0,1,0
cifar10,26,ft_0,2,0
cifar10,26,ft_0,3,0
cifar10,26,ft_0,4,0
cifar10,26,ft_5,0,0
cifar10,26,ft_5,1,0
cifar10,26,ft_5,2,0
cifar10,26,ft_5,3,0
cifar10,26,ft_5,4,0
cifar10,27,ft_0,0,0
cifar10,27,ft_0,1,0
cifar10,27,ft_0,2,0
cifar10,27,ft_0,3,0
cifar10,27,ft_0,4,0
cifar10,27,ft_5,0,0
cifar10,27,ft_5,1,0
cifar10,27,ft_5,2,0
cifar10,27,ft_5,3,0
cifar10,27,ft_5,4,0
cifar10,28,ft_0,0,0
cifar10,28,ft_0,1,0
cifar10,28,ft_0,2,0
cifar10,28,ft_0,3,0
cifar10,28,ft_0,4,0
cifar10,28,ft_5,0,0
cifar10,28,ft_5,1,0
cifar10,28,ft_5,2,0
cifar10,28,ft_5,3,0
cifar10,28,ft_5,4,0
cifar10,29,ft_0,0,0
cifar10,29,ft_0,1,0
cifar10,29,ft_0,2,0
cifar10,29,ft_0,3,0
cifar10,29,ft_0,4,0
cifar10,29,ft_5,0,0
cifar10,29,ft_5,1,0
cifar10,29,ft_5,2,0
cifar10,29,ft_5,3,0
cifar10,29,ft_5,4,0
cifar10,30,ft_0,0,0
cifar10,30,ft_0,1,0
cifar10,30,ft_0,2,0
cifar10,30,ft_0,3,0
cifar10,30,ft_0,4,0
cifar10,30,ft_5,0,0
cifar10,30,ft_5,1,0
cifar10,30,ft_5,2,0
cifar10,30,ft_5,3,0
cifar10,30,ft_5,4,0
cifar10,31,ft_0,0,0
cifar10,31,ft_0,1,0
cifar10,31,ft_0,2,0
cifar10,31,ft_0,3,0
cifar10,31,ft_0,4,0
cifar10,31,ft_5,0,0
cifar10,31,ft_5,1,0
cifar10,31,ft_5,2,0
cifar10,31,ft_5,3,0
cifar10,31,ft_5,4,0
cifar10,32,ft_0,0,0
cifar10,32,ft_0,1,0
cifar10,32,ft_0,2,0
cifar10,32,ft_0,3,0
cifar10,32,ft_0,4,0
cifar10,32,ft_5,0,0
cifar10,32,ft_5,1,0
cifar10,32,ft_5,2,0
cifar10,32,ft_5,3,0
cifar10,32,ft_5,4,0
cifar10,33,ft_0,0,0
cifar10,33,ft_0,1,0
cifar10,33,ft_0,2,0
cifar10,33,ft_0,3,0
cifar10,33,ft_0,4,0
cifar10,33,ft_5,0,0
cifar10,33,ft_5,1,0
cifar10,33,ft_5,2,0
cifar10,33,ft_5,3,0
cifar10,33,ft_5,4,0
cifar10,34,ft_0,0,0
cifar10,34,ft_0,1,0
cifar10,34,ft_0,2,0
cifar10,34,ft_0,3,0
cifar10,34,ft_0,4,0
cifar10,34,ft_5,0,0
cifar10,34,ft_5,1,0
cifar10,34,ft_5,2,0
cifar10,34,ft_5,3,0
cifar10,34,ft_5,4,0
