dataset_name,model_num,mutant_type,iter,label
circle,14,ft_0,0,0
circle,14,ft_0,1,0
circle,14,ft_0,2,0
circle,14,ft_0,3,0
circle,14,ft_0,4,0
circle,14,ft_5,0,0
circle,14,ft_5,1,0
circle,14,ft_5,2,0
circle,14,ft_5,3,0
circle,14,ft_5,4,0
circle,15,ft_0,0,0
circle,15,ft_0,1,0
circle,15,ft_0,2,0
circle,15,ft_0,3,0
circle,15,ft_0,4,0
circle,15,ft_5,0,0
circle,15,ft_5,1,0
circle,15,ft_5,2,0
circle,15,ft_5,3,0
circle,15,ft_5,4,0
circle,16,ft_0,0,0
circle,16,ft_0,1,0
circle,16,ft_0,2,0
circle,16,ft_0,3,0
circle,16,ft_0,4,0
circle,16,ft_5,0,0
circle,16,ft_5,1,0
circle,16,ft_5,2,0
circle,16,ft_5,3,0
circle,16,ft_5,4,0
circle,17,ft_0,0,0
circle,17,ft_0,1,0
circle,17,ft_0,2,0
circle,17,ft_0,3,0
circle,17,ft_0,4,0
circle,17,ft_5,0,0
circle,17,ft_5,1,0
circle,17,ft_5,2,0
circle,17,ft_5,3,0
circle,17,ft_5,4,0
circle,18,ft_0,0,0
circle,18,ft_0,1,0
circle,18,ft_0,2,0
circle,18,ft_0,3,0
circle,18,ft_0,4,0
circle,18,ft_5,0,0
circle,18,ft_5,1,0
circle,18,ft_5,2,0
circle,18,ft_5,3,0
circle,18,ft_5,4,0
circle,19,ft_0,0,0
circle,19,ft_0,1,0
circle,19,ft_0,2,0
circle,19,ft_0,3,0
circle,19,ft_0,4,0
circle,19,ft_5,0,5
circle,19,ft_5,1,5
circle,19,ft_5,2,5
circle,19,ft_5,3,5
circle,19,ft_5,4,5
circle,20,ft_0,0,0
circle,20,ft_0,1,0
circle,20,ft_0,2,0
circle,20,ft_0,3,0
circle,20,ft_0,4,0
circle,20,ft_5,0,5
circle,20,ft_5,1,5
circle,20,ft_5,2,5
circle,20,ft_5,3,5
circle,20,ft_5,4,5
circle,21,ft_0,0,0
circle,21,ft_0,1,0
circle,21,ft_0,2,0
circle,21,ft_0,3,0
circle,21,ft_0,4,0
circle,21,ft_5,0,0
circle,21,ft_5,1,0
circle,21,ft_5,2,0
circle,21,ft_5,3,0
circle,21,ft_5,4,0
circle,22,ft_0,0,0
circle,22,ft_0,1,0
circle,22,ft_0,2,0
circle,22,ft_0,3,0
circle,22,ft_0,4,0
circle,22,ft_5,0,5
circle,22,ft_5,1,5
circle,22,ft_5,2,5
circle,22,ft_5,3,5
circle,22,ft_5,4,5
circle,23,ft_0,0,0
circle,23,ft_0,1,0
circle,23,ft_0,2,0
circle,23,ft_0,3,0
circle,23,ft_0,4,0
circle,23,ft_5,0,0
circle,23,ft_5,1,0
circle,23,ft_5,2,0
circle,23,ft_5,3,0
circle,23,ft_5,4,0
circle,24,ft_0,0,0
circle,24,ft_0,1,0
circle,24,ft_0,2,0
circle,24,ft_0,3,0
circle,24,ft_0,4,0
circle,24,ft_5,0,0
circle,24,ft_5,1,0
circle,24,ft_5,2,0
circle,24,ft_5,3,0
circle,24,ft_5,4,0
circle,25,ft_0,0,0
circle,25,ft_0,1,0
circle,25,ft_0,2,0
circle,25,ft_0,3,0
circle,25,ft_0,4,0
circle,25,ft_5,0,0
circle,25,ft_5,1,0
circle,25,ft_5,2,0
circle,25,ft_5,3,0
circle,25,ft_5,4,0
circle,26,ft_0,0,0
circle,26,ft_0,1,0
circle,26,ft_0,2,0
circle,26,ft_0,3,0
circle,26,ft_0,4,0
circle,26,ft_5,0,0
circle,26,ft_5,1,0
circle,26,ft_5,2,0
circle,26,ft_5,3,0
circle,26,ft_5,4,0
circle,27,ft_0,0,0
circle,27,ft_0,1,0
circle,27,ft_0,2,0
circle,27,ft_0,3,0
circle,27,ft_0,4,0
circle,27,ft_5,0,5
circle,27,ft_5,1,5
circle,27,ft_5,2,5
circle,27,ft_5,3,5
circle,27,ft_5,4,5
circle,28,ft_0,0,0
circle,28,ft_0,1,0
circle,28,ft_0,2,0
circle,28,ft_0,3,0
circle,28,ft_0,4,0
circle,28,ft_5,0,5
circle,28,ft_5,1,5
circle,28,ft_5,2,5
circle,28,ft_5,3,5
circle,28,ft_5,4,5
circle,29,ft_0,0,0
circle,29,ft_0,1,0
circle,29,ft_0,2,0
circle,29,ft_0,3,0
circle,29,ft_0,4,0
circle,29,ft_5,0,0
circle,29,ft_5,1,0
circle,29,ft_5,2,0
circle,29,ft_5,3,0
circle,29,ft_5,4,0
circle,30,ft_0,0,0
circle,30,ft_0,1,0
circle,30,ft_0,2,0
circle,30,ft_0,3,0
circle,30,ft_0,4,0
circle,30,ft_5,0,0
circle,30,ft_5,1,0
circle,30,ft_5,2,0
circle,30,ft_5,3,0
circle,30,ft_5,4,0
circle,31,ft_0,0,0
circle,31,ft_0,1,0
circle,31,ft_0,2,0
circle,31,ft_0,3,0
circle,31,ft_0,4,0
circle,31,ft_5,0,0
circle,31,ft_5,1,0
circle,31,ft_5,2,0
circle,31,ft_5,3,0
circle,31,ft_5,4,0
circle,32,ft_0,0,0
circle,32,ft_0,1,0
circle,32,ft_0,2,0
circle,32,ft_0,3,0
circle,32,ft_0,4,0
circle,32,ft_5,0,0
circle,32,ft_5,1,0
circle,32,ft_5,2,0
circle,32,ft_5,3,0
circle,32,ft_5,4,0
circle,33,ft_0,0,0
circle,33,ft_0,1,0
circle,33,ft_0,2,0
circle,33,ft_0,3,0
circle,33,ft_0,4,0
circle,33,ft_5,0,0
circle,33,ft_5,1,0
circle,33,ft_5,2,0
circle,33,ft_5,3,0
circle,33,ft_5,4,0
circle,34,ft_0,0,0
circle,34,ft_0,1,0
circle,34,ft_0,2,0
circle,34,ft_0,3,0
circle,34,ft_0,4,0
circle,34,ft_5,0,0
circle,34,ft_5,1,0
circle,34,ft_5,2,0
circle,34,ft_5,3,0
circle,34,ft_5,4,0
circle,35,ft_0,0,0
circle,35,ft_0,1,0
circle,35,ft_0,2,0
circle,35,ft_0,3,0
circle,35,ft_0,4,0
circle,35,ft_5,0,0
circle,35,ft_5,1,0
circle,35,ft_5,2,0
circle,35,ft_5,3,0
circle,35,ft_5,4,0
